Customer_ID,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
C016875,52,664813,58560,5,5,22.5,1,Education Loan,0,0,0.68,7,133003,0.44,34Y 1M,Yes,1722,0,Medium,36071,Good
C016876,53,587351,48221,10,5,21.4,4,"Credit Builder Loan, Business Loan, Personal Loan, Home Loan",0,0,0.95,6,55701,0.54,30Y 5M,No,1560,0,Medium,20116,Standard
C016877,27,1381462,119698,5,1,23.8,5,"Education Loan, Business Loan, Personal Loan, Home Loan, Auto Loan",0,0,0.92,2,453339,0.66,6Y 0M,Yes,11986,10455,Medium,40947,Good
C016878,47,1462055,128005,5,6,21.3,0,None,0,0,0.2,0,113060,0.86,28Y 5M,Yes,3369,20433,High,47515,Good
C016879,58,597418,53022,2,1,12.7,5,"Business Loan, Education Loan, Auto Loan, Credit Builder Loan, Personal Loan",0,0,0.9,0,206144,0.34,37Y 3M,No,4427,0,Medium,11937,Good
C016880,55,1324399,103266,6,2,9.2,5,"Business Loan, Credit Builder Loan, Home Loan, Education Loan, Personal Loan",0,0,0.16,5,384952,0.76,37Y 9M,Yes,6936,14458,High,28111,Good
C016881,46,396521,28942,7,1,15.6,1,Auto Loan,20,2,0.08,4,92079,0.29,21Y 10M,No,1176,0,Low,12800,Poor
C016882,69,408985,35619,9,1,6.1,2,"Credit Builder Loan, Education Loan",9,3,0.04,1,63209,0.66,50Y 0M,Yes,1011,1850,Low,12411,Poor
C016883,60,660035,46950,5,0,24.0,2,"Home Loan, Business Loan",0,0,0.96,5,145555,0.15,38Y 10M,Yes,1879,7423,High,21838,Good
C016884,56,400574,33420,11,5,22.3,4,"Home Loan, Business Loan, Personal Loan, Education Loan",0,0,0.23,0,63777,0.56,36Y 7M,Yes,1492,2171,Medium,14213,Good
C016885,67,936149,66562,11,7,21.6,0,None,3,5,0.16,2,67709,0.55,48Y 1M,Yes,1537,0,Low,32709,Standard
C016886,21,1115475,96935,5,3,12.8,0,None,13,1,0.24,0,213463,0.17,0Y 10M,Yes,4486,7615,Medium,38329,Standard
C016887,22,740125,67235,9,3,8.2,5,"Credit Builder Loan, Auto Loan, Home Loan, Education Loan, Business Loan",0,0,0.66,2,155994,0.79,3Y 8M,Yes,2084,0,High,42377,Standard
C016888,21,1194408,109456,6,4,19.5,4,"Auto Loan, Home Loan, Credit Builder Loan, Business Loan",29,5,0.16,4,128641,0.14,0Y 2M,No,2910,20391,Low,38531,Poor
C016889,53,1082407,90016,7,1,18.3,0,None,0,0,0.63,1,194091,0.67,34Y 8M,Yes,4077,17554,High,37106,Good
C016890,62,766988,56203,4,7,21.6,3,"Personal Loan, Home Loan, Business Loan",0,0,0.02,3,189716,0.86,38Y 5M,No,5120,9281,Medium,7173,Standard
C016891,33,393803,27332,4,3,15.7,2,"Credit Builder Loan, Personal Loan",0,0,0.39,5,55797,0.36,14Y 9M,Yes,1120,0,High,16002,Good
C016892,42,1037437,89520,1,7,8.9,5,"Personal Loan, Education Loan, Auto Loan, Business Loan, Credit Builder Loan",0,0,0.76,2,269111,0.61,19Y 4M,Yes,6511,0,High,54857,Good
C016893,31,847795,57651,11,6,21.5,0,None,0,0,0.26,5,46051,0.62,8Y 9M,Yes,684,8884,High,28639,Good
C016894,28,1319478,99217,5,6,19.3,3,"Education Loan, Auto Loan, Business Loan",0,0,0.34,3,324084,0.23,9Y 4M,Yes,3266,16353,High,14526,Good
C016895,46,745468,55586,2,6,24.2,5,"Home Loan, Credit Builder Loan, Education Loan, Auto Loan, Personal Loan",0,0,0.1,2,127965,0.22,28Y 2M,No,2756,0,Medium,34539,Good
C016896,51,679808,56554,5,7,7.7,5,"Education Loan, Auto Loan, Business Loan, Personal Loan, Home Loan",3,6,0.68,0,204914,0.48,29Y 10M,Yes,5957,5157,Low,26698,Standard
C016897,39,183436,15241,5,3,17.1,3,"Credit Builder Loan, Personal Loan, Home Loan",0,0,0.35,3,21555,0.13,18Y 9M,Yes,338,2196,High,3094,Good
C016898,31,676416,50793,4,5,18.1,2,"Business Loan, Auto Loan",0,0,0.18,6,117336,0.28,8Y 4M,Yes,3121,5067,Medium,20371,Good
C016899,41,1410643,96717,10,3,25.0,4,"Personal Loan, Auto Loan, Business Loan, Education Loan",26,2,0.01,4,435897,0.36,19Y 4M,No,9705,8338,Low,29636,Poor
C016900,56,1434690,121273,9,7,21.8,0,None,0,0,0.61,5,93950,0.81,32Y 9M,No,1918,10944,High,29334,Standard
C016901,43,232137,17680,5,7,11.9,3,"Auto Loan, Personal Loan, Credit Builder Loan",28,3,0.48,1,49669,0.14,24Y 7M,Yes,1333,0,Medium,8121,Standard
C016902,60,1258851,92806,6,3,15.0,3,"Credit Builder Loan, Business Loan, Home Loan",0,0,0.71,3,359192,0.76,42Y 6M,Yes,7035,0,High,31099,Good
C016903,53,1301100,98275,1,0,12.8,5,"Personal Loan, Home Loan, Auto Loan, Business Loan, Education Loan",0,0,0.51,0,142055,0.26,33Y 6M,Yes,2153,6151,Medium,42562,Good
C016904,56,1092280,83826,5,1,23.4,1,Personal Loan,0,0,0.4,2,135167,0.36,35Y 10M,Yes,2754,12795,High,19820,Good
C016905,33,1164785,96901,9,3,16.0,5,"Personal Loan, Business Loan, Credit Builder Loan, Home Loan, Auto Loan",0,0,0.88,4,152023,0.28,8Y 2M,Yes,3493,9891,Medium,40927,Good
C016906,55,384515,28321,11,0,23.1,1,Auto Loan,0,0,0.55,0,65427,0.85,30Y 2M,Yes,1480,5005,Medium,7788,Good
C016907,49,1033670,69556,6,2,12.9,3,"Home Loan, Auto Loan, Personal Loan",19,7,0.8,0,85438,0.11,29Y 3M,No,2528,0,Low,34961,Poor
C016908,23,1395905,112641,9,4,9.4,4,"Business Loan, Personal Loan, Auto Loan, Education Loan",0,0,0.87,4,149079,0.86,0Y 6M,Yes,4099,0,Medium,71779,Standard
C016909,51,1043879,72059,4,6,16.3,0,None,0,0,0.52,6,92721,0.31,32Y 9M,Yes,2471,0,High,21574,Good
C016910,25,250185,17416,2,0,24.8,5,"Home Loan, Education Loan, Personal Loan, Auto Loan, Credit Builder Loan",0,0,0.33,0,35193,0.36,2Y 3M,Yes,1038,2136,Medium,2943,Standard
C016911,47,340643,25266,9,4,17.9,2,"Credit Builder Loan, Business Loan",6,6,0.16,7,38802,0.58,22Y 10M,No,705,1797,Low,8850,Poor
C016912,44,1052552,95348,4,4,7.0,0,None,0,0,0.25,0,197829,0.81,21Y 2M,Yes,4580,0,Medium,54438,Good
C016913,24,630317,45851,11,2,6.6,4,"Auto Loan, Credit Builder Loan, Business Loan, Personal Loan",0,0,0.12,2,174370,0.14,6Y 6M,Yes,3630,0,Medium,21108,Good
C016914,44,1151744,90655,2,2,14.2,1,Home Loan,26,7,0.75,3,73239,0.44,20Y 6M,No,1558,17576,Low,37116,Poor
C016915,42,1470688,127723,1,2,6.7,3,"Business Loan, Credit Builder Loan, Education Loan",0,0,0.32,0,410135,0.28,22Y 3M,Yes,11074,0,High,54912,Good
C016916,63,230634,20644,2,7,8.0,4,"Home Loan, Auto Loan, Personal Loan, Business Loan",0,0,0.88,2,33299,0.88,43Y 1M,No,493,3865,Medium,4484,Poor
C016917,58,271865,20763,5,6,20.3,1,Home Loan,0,0,0.71,6,54247,0.53,39Y 4M,No,1138,0,High,8188,Standard
C016918,32,1010858,75308,3,0,20.4,1,Personal Loan,29,5,0.67,5,174962,0.49,12Y 6M,No,2332,12462,Low,14905,Poor
C016919,42,800136,66403,6,2,9.5,0,None,0,0,0.26,1,117661,0.34,19Y 5M,No,1595,6055,Medium,30563,Good
C016920,39,865291,76841,4,5,22.2,4,"Auto Loan, Home Loan, Business Loan, Personal Loan",0,0,0.04,7,253681,0.7,15Y 9M,Yes,4134,11790,High,12647,Good
C016921,35,297915,25327,2,3,9.3,0,None,0,0,0.64,7,20845,0.44,13Y 0M,Yes,503,0,High,15808,Good
C016922,29,241196,22015,7,0,20.5,0,None,0,0,0.01,7,45830,0.25,7Y 6M,Yes,900,4345,High,4421,Good
C016923,40,861737,78567,11,1,17.4,3,"Home Loan, Education Loan, Business Loan",0,0,0.33,3,208343,0.4,17Y 3M,Yes,3789,0,High,25796,Good
C016924,68,961307,69625,6,2,22.3,4,"Home Loan, Business Loan, Auto Loan, Credit Builder Loan",0,0,0.96,5,155254,0.62,45Y 7M,Yes,3701,0,High,20919,Good
C016925,62,209888,16697,8,0,20.3,4,"Credit Builder Loan, Personal Loan, Auto Loan, Home Loan",5,4,0.54,6,71201,0.74,43Y 4M,No,1433,3123,Low,5263,Poor
C016926,56,405227,34827,10,2,6.0,5,"Education Loan, Credit Builder Loan, Auto Loan, Business Loan, Personal Loan",12,7,0.63,7,108041,0.84,32Y 7M,Yes,1432,6945,Low,13633,Poor
C016927,42,698813,57149,5,4,7.2,5,"Personal Loan, Credit Builder Loan, Business Loan, Auto Loan, Education Loan",0,0,0.14,3,267277,0.52,20Y 10M,Yes,3789,5898,High,21480,Good
C016928,27,777967,53145,3,3,6.6,1,Home Loan,0,0,0.05,0,93981,0.54,7Y 3M,No,1965,7150,Medium,11573,Standard
C016929,47,1251180,101558,4,4,21.8,3,"Education Loan, Auto Loan, Credit Builder Loan",0,0,0.47,6,346075,0.39,22Y 10M,No,6041,6565,Medium,25109,Standard
C016930,27,1156736,92527,5,6,17.3,2,"Personal Loan, Education Loan",12,6,0.7,2,133123,0.14,5Y 5M,Yes,3390,17528,Low,28224,Standard
C016931,51,1106703,76923,5,2,24.4,2,"Auto Loan, Personal Loan",8,7,0.7,2,181306,0.31,30Y 10M,Yes,2161,10948,Medium,28839,Standard
C016932,63,576972,46371,6,0,13.4,4,"Personal Loan, Credit Builder Loan, Home Loan, Auto Loan",6,1,0.86,5,58805,0.85,38Y 2M,No,1681,8179,Low,14502,Poor
C016933,30,1485509,107343,9,5,9.4,4,"Education Loan, Home Loan, Auto Loan, Credit Builder Loan",0,0,0.67,1,297367,0.88,5Y 1M,No,5413,0,Medium,53211,Standard
C016934,46,822275,64130,4,3,12.5,3,"Education Loan, Credit Builder Loan, Home Loan",26,1,0.0,3,154150,0.37,23Y 1M,Yes,3227,11332,Low,20552,Standard
C016935,55,802863,70045,7,4,11.1,1,Personal Loan,26,5,0.74,4,101010,0.21,33Y 10M,Yes,2687,12333,Medium,32946,Good
C016936,58,995760,74795,7,7,22.1,5,"Credit Builder Loan, Auto Loan, Business Loan, Personal Loan, Home Loan",0,0,0.97,5,397790,0.9,33Y 0M,Yes,6220,12194,Medium,17018,Good
C016937,62,160410,11742,6,6,11.1,2,"Business Loan, Personal Loan",0,0,0.03,1,17163,0.78,37Y 2M,Yes,219,2323,Medium,3548,Standard
C016938,26,900105,70606,1,3,8.5,0,None,0,0,0.13,5,87839,0.6,1Y 7M,Yes,1510,0,Medium,24873,Standard
C016939,30,687862,59921,9,3,12.3,0,None,29,2,0.3,0,95888,0.81,12Y 5M,Yes,1510,10680,Low,6972,Poor
C016940,54,1295633,108458,6,2,21.2,0,None,0,0,0.78,4,213454,0.39,30Y 8M,Yes,5520,0,High,48524,Good
C016941,31,867475,75092,3,3,13.6,3,"Auto Loan, Education Loan, Home Loan",0,0,0.51,0,139545,0.47,9Y 11M,No,3260,0,Medium,25200,Good
C016942,54,375669,26186,11,1,17.7,5,"Auto Loan, Home Loan, Personal Loan, Business Loan, Education Loan",0,0,0.71,0,88640,0.26,29Y 1M,Yes,1448,4820,High,5938,Good
C016943,26,1368980,92044,2,1,9.9,3,"Auto Loan, Personal Loan, Credit Builder Loan",0,0,0.04,2,123903,0.79,1Y 9M,Yes,1248,0,Medium,61022,Good
C016944,25,1258029,111462,3,4,7.4,4,"Credit Builder Loan, Auto Loan, Home Loan, Business Loan",0,0,0.33,7,293820,0.11,1Y 3M,No,8040,14005,Medium,44474,Standard
C016945,56,1312111,109544,11,4,10.4,1,Auto Loan,0,0,0.2,7,156873,0.31,38Y 8M,Yes,3356,0,Medium,44391,Good
C016946,57,1229355,104027,1,5,21.6,5,"Education Loan, Business Loan, Personal Loan, Credit Builder Loan, Home Loan",0,0,0.81,5,145701,0.39,39Y 9M,Yes,3722,0,High,67271,Good
C016947,20,424751,38728,3,0,19.1,0,None,23,6,0.15,0,42861,0.76,0Y 5M,No,643,7159,Low,17448,Poor
C016948,64,340515,30220,5,7,7.6,0,None,13,3,0.44,6,41886,0.5,46Y 4M,No,821,3852,Low,16260,Poor
C016949,57,326784,22607,4,2,10.1,1,Personal Loan,1,2,0.02,6,40064,0.86,37Y 1M,Yes,1151,0,Medium,10026,Standard
C016950,50,849088,56732,10,4,10.4,4,"Education Loan, Credit Builder Loan, Auto Loan, Home Loan",0,0,0.58,7,149452,0.31,31Y 10M,Yes,2856,0,High,23689,Good
C016951,49,1190889,83498,1,0,11.4,4,"Credit Builder Loan, Business Loan, Home Loan, Education Loan",0,0,0.03,5,172397,0.32,24Y 11M,Yes,4434,0,High,40833,Good
C016952,24,895097,70282,5,5,18.5,5,"Business Loan, Credit Builder Loan, Home Loan, Education Loan, Auto Loan",0,0,0.89,3,204891,0.18,3Y 7M,No,4377,5716,Medium,17950,Standard
C016953,36,266888,20261,3,6,9.1,4,"Home Loan, Business Loan, Credit Builder Loan, Education Loan",0,0,0.14,6,38040,0.55,11Y 0M,Yes,965,2226,High,9856,Good
C016954,51,1207809,100578,10,4,8.2,1,Education Loan,0,0,0.12,6,207485,0.8,30Y 10M,Yes,2706,0,High,51929,Good
C016955,31,1177135,104813,11,0,15.7,5,"Personal Loan, Business Loan, Auto Loan, Credit Builder Loan, Education Loan",0,0,0.0,3,297190,0.31,7Y 11M,Yes,8358,9312,Medium,30187,Good
C016956,67,1330144,100334,7,6,12.2,5,"Personal Loan, Education Loan, Home Loan, Auto Loan, Business Loan",0,0,0.02,2,209277,0.28,43Y 4M,No,2277,0,Medium,60026,Good
C016957,64,1294555,93107,10,2,10.2,3,"Home Loan, Credit Builder Loan, Education Loan",0,0,0.14,0,117039,0.34,43Y 10M,Yes,2640,13958,Medium,20817,Good
C016958,63,1138570,90897,11,2,9.3,1,Credit Builder Loan,4,4,0.26,6,222062,0.46,44Y 10M,No,4197,11192,Medium,33402,Standard
C016959,36,1254697,112219,8,4,11.0,0,None,3,5,0.63,2,222722,0.56,13Y 10M,Yes,6618,22062,Low,33379,Standard
C016960,68,184421,13093,5,1,6.7,4,"Auto Loan, Credit Builder Loan, Home Loan, Personal Loan",0,0,0.96,2,42261,0.73,48Y 3M,Yes,1155,1865,High,5698,Good
C016961,43,321086,23200,10,3,11.9,4,"Education Loan, Personal Loan, Home Loan, Credit Builder Loan",0,0,0.73,0,47004,0.76,22Y 4M,Yes,1306,4561,High,1352,Good
C016962,34,1114332,91216,8,4,13.3,0,None,0,0,0.69,1,173034,0.1,14Y 5M,Yes,4250,12765,Medium,11488,Good
C016963,45,377142,34435,6,0,10.3,2,"Home Loan, Personal Loan",7,3,0.47,3,74816,0.67,22Y 9M,Yes,1648,2625,Low,18998,Poor
C016964,36,274586,23437,6,6,18.3,1,Personal Loan,0,0,0.84,4,42538,0.24,12Y 8M,Yes,1079,2388,Medium,11464,Good
C016965,44,720855,53909,5,2,22.3,0,None,0,0,0.02,4,108738,0.83,19Y 1M,No,2236,3429,Medium,13639,Standard
C016966,65,1280739,112978,11,7,20.0,2,"Auto Loan, Education Loan",0,0,0.31,2,358243,0.69,43Y 1M,Yes,4626,0,Medium,42808,Good
C016967,69,1086143,95589,10,4,9.8,2,"Personal Loan, Auto Loan",0,0,0.74,1,99928,0.63,44Y 8M,No,2924,15813,High,18641,Good
C016968,36,372858,29213,6,2,8.5,5,"Education Loan, Personal Loan, Business Loan, Auto Loan, Home Loan",0,0,0.72,6,148182,0.79,17Y 5M,Yes,1978,4234,High,10240,Good
C016969,50,1397876,101151,1,4,23.6,4,"Auto Loan, Business Loan, Education Loan, Personal Loan",0,0,0.76,5,301445,0.39,29Y 0M,Yes,7592,17443,Medium,23841,Good
C016970,68,418217,30705,8,2,14.6,5,"Home Loan, Personal Loan, Auto Loan, Credit Builder Loan, Business Loan",0,0,0.72,5,85617,0.53,46Y 7M,No,1199,4892,High,11381,Standard
C016971,24,1042966,87146,5,7,22.4,1,Credit Builder Loan,0,0,0.31,5,173087,0.46,6Y 4M,Yes,4746,0,High,23831,Good
C016972,46,349855,25763,8,1,18.4,5,"Home Loan, Education Loan, Auto Loan, Credit Builder Loan, Business Loan",0,0,0.91,0,74885,0.51,25Y 9M,No,2153,0,Medium,8453,Standard
C016973,60,500685,43892,3,7,19.9,2,"Education Loan, Business Loan",28,6,0.84,2,120138,0.14,40Y 2M,Yes,1561,4447,Low,23580,Standard
C016974,22,757823,65263,10,0,9.7,3,"Auto Loan, Personal Loan, Credit Builder Loan",0,0,0.28,0,151652,0.26,0Y 11M,Yes,2641,5969,High,13188,Good
C016975,47,1116876,76850,6,4,21.1,4,"Education Loan, Business Loan, Home Loan, Personal Loan",0,0,0.9,6,106253,0.61,25Y 11M,Yes,3021,5679,Medium,28062,Good
C016976,66,1474880,100317,1,2,13.7,1,Business Loan,0,0,0.15,3,107145,0.82,44Y 2M,Yes,2004,6699,High,56271,Good
C016977,60,590594,43638,1,4,13.0,0,None,0,0,0.42,2,111517,0.82,39Y 11M,Yes,2895,8086,High,18857,Good
C016978,25,825515,65710,4,0,17.7,4,"Education Loan, Business Loan, Personal Loan, Credit Builder Loan",9,4,0.81,6,151601,0.7,1Y 5M,No,1741,6896,Low,15723,Poor
C016979,59,845449,57723,10,4,11.3,5,"Education Loan, Home Loan, Business Loan, Personal Loan, Credit Builder Loan",6,6,0.73,6,146563,0.73,34Y 6M,Yes,2393,9480,Medium,6572,Standard
C016980,29,1434558,105092,6,6,11.1,4,"Auto Loan, Business Loan, Personal Loan, Home Loan",12,6,0.33,6,252019,0.39,10Y 7M,Yes,6187,16252,Medium,31701,Standard
C016981,59,182398,14153,3,3,7.5,1,Home Loan,0,0,0.83,7,43585,0.15,39Y 7M,Yes,939,1060,High,5904,Good
C016982,30,1125098,98444,11,2,13.5,3,"Home Loan, Credit Builder Loan, Business Loan",0,0,0.09,3,233870,0.77,11Y 8M,Yes,6474,10052,High,43136,Good
C016983,43,591821,53220,11,0,17.6,2,"Home Loan, Education Loan",29,1,0.79,4,127534,0.79,21Y 3M,No,2953,0,Low,19432,Poor
C016984,35,649348,53260,5,5,11.0,1,Auto Loan,0,0,0.69,5,153247,0.57,12Y 8M,Yes,3829,0,High,20728,Good
C016985,59,359314,30492,10,1,23.0,1,Credit Builder Loan,0,0,0.26,7,29580,0.23,41Y 7M,Yes,760,1909,Medium,13582,Good
C016986,68,789482,68672,11,7,24.5,0,None,0,0,1.0,2,155193,0.78,43Y 4M,No,2268,6039,Medium,33919,Standard
C016987,69,311395,26293,4,3,8.8,0,None,0,0,0.73,1,61288,0.39,49Y 11M,No,724,1542,Medium,9350,Standard
C016988,66,765268,58790,10,7,16.0,4,"Auto Loan, Personal Loan, Education Loan, Business Loan",1,3,0.87,1,70790,0.37,48Y 0M,Yes,1766,0,Medium,36250,Good
C016989,37,1312442,118977,3,7,11.7,1,Education Loan,0,0,0.26,2,290212,0.75,12Y 6M,Yes,4472,0,Medium,34256,Good
C016990,33,1227142,93497,9,7,13.5,2,"Education Loan, Personal Loan",0,0,0.75,6,211486,0.73,11Y 7M,No,3969,17070,Medium,8077,Standard
C016991,54,1240705,85422,4,4,14.4,4,"Personal Loan, Education Loan, Credit Builder Loan, Business Loan",0,0,0.05,2,312906,0.75,36Y 1M,No,6737,0,High,46148,Good
C016992,20,684270,59256,10,5,14.6,2,"Education Loan, Home Loan",0,0,1.0,5,110829,0.65,0Y 8M,Yes,1463,0,High,37005,Standard
C016993,44,1174423,96466,7,4,13.2,4,"Education Loan, Auto Loan, Personal Loan, Business Loan",0,0,0.02,2,294116,0.5,22Y 7M,Yes,7158,8215,High,15032,Good
C016994,32,251359,21780,5,3,12.8,5,"Credit Builder Loan, Home Loan, Auto Loan, Education Loan, Personal Loan",0,0,0.23,6,61488,0.88,12Y 1M,No,1224,1871,High,12008,Poor
C016995,51,881071,76772,7,6,7.5,5,"Education Loan, Auto Loan, Business Loan, Home Loan, Credit Builder Loan",0,0,0.51,6,291781,0.54,33Y 11M,No,7717,5502,High,23033,Standard
C016996,62,203074,13804,5,1,13.4,0,None,27,6,0.31,1,29046,0.8,39Y 9M,No,679,0,Low,4447,Poor
C016997,39,1323853,113786,3,1,24.8,1,Education Loan,0,0,0.94,7,312351,0.7,14Y 7M,Yes,8950,7147,Medium,55832,Good
C016998,57,1230761,97966,6,4,14.7,2,"Personal Loan, Education Loan",0,0,0.58,0,88362,0.2,32Y 0M,Yes,2543,9545,Medium,31220,Good
C016999,40,1151381,98852,9,4,13.0,2,"Business Loan, Personal Loan",0,0,0.38,6,227131,0.89,20Y 5M,Yes,5412,7240,High,45336,Good
C017000,66,859838,77586,6,6,20.5,0,None,0,0,0.52,5,162561,0.84,46Y 4M,Yes,1646,10759,High,37709,Good
C017001,21,1410971,126694,4,1,22.9,0,None,0,0,0.26,7,122684,0.55,3Y 3M,Yes,1352,0,High,70238,Good
C017002,68,217325,18186,1,1,18.6,0,None,0,0,0.7,5,16835,0.83,47Y 3M,Yes,452,3119,High,6792,Good
C017003,58,271089,22437,3,1,12.8,3,"Home Loan, Personal Loan, Business Loan",0,0,0.91,7,47152,0.35,35Y 10M,Yes,1243,1789,High,6108,Good
C017004,40,674872,47383,3,7,13.7,5,"Credit Builder Loan, Education Loan, Auto Loan, Business Loan, Home Loan",0,0,0.8,6,269663,0.65,17Y 10M,Yes,3440,6754,High,20133,Good
C017005,64,320018,24631,2,5,14.0,5,"Education Loan, Personal Loan, Credit Builder Loan, Home Loan, Auto Loan",8,7,0.12,3,109563,0.45,46Y 4M,Yes,1852,2681,Medium,12488,Standard
C017006,26,1316464,104373,10,4,8.0,5,"Home Loan, Business Loan, Personal Loan, Credit Builder Loan, Auto Loan",0,0,0.69,6,203118,0.7,7Y 1M,Yes,5685,10577,High,22658,Good
C017007,41,410525,35338,2,2,16.2,1,Education Loan,13,1,0.29,6,40716,0.42,19Y 3M,Yes,921,0,Medium,22640,Standard
C017008,38,1445678,125971,8,3,9.5,2,"Business Loan, Education Loan",0,0,0.04,4,168418,0.15,19Y 1M,Yes,4163,13451,Medium,20659,Good
C017009,58,983755,84535,8,7,18.7,1,Personal Loan,9,2,0.39,1,101636,0.12,36Y 8M,Yes,1617,5293,Medium,27453,Good
C017010,63,1425516,127325,3,1,20.4,2,"Credit Builder Loan, Business Loan",0,0,0.45,1,235838,0.82,45Y 2M,Yes,4628,20683,High,58030,Good
C017011,33,1142440,77471,4,6,17.2,1,Personal Loan,29,7,0.02,5,132701,0.17,14Y 7M,No,1758,9158,Medium,17520,Poor
C017012,42,525844,41557,5,4,11.3,4,"Business Loan, Education Loan, Personal Loan, Auto Loan",0,0,0.84,7,73582,0.29,24Y 2M,No,845,2760,High,21383,Good
C017013,43,1045750,92391,11,0,21.6,0,None,0,0,0.94,0,176760,0.24,21Y 7M,Yes,4953,17383,Medium,19585,Good
C017014,66,832383,57655,9,4,9.8,5,"Home Loan, Credit Builder Loan, Auto Loan, Personal Loan, Business Loan",0,0,0.47,2,227248,0.45,45Y 5M,Yes,6227,3572,High,13304,Good
C017015,62,1337103,112439,5,2,10.2,4,"Education Loan, Personal Loan, Auto Loan, Home Loan",0,0,0.07,4,207642,0.81,41Y 0M,Yes,2206,15606,High,32781,Good
C017016,26,344437,25621,11,2,8.6,4,"Business Loan, Education Loan, Personal Loan, Credit Builder Loan",0,0,0.65,3,72645,0.32,7Y 2M,Yes,1697,3845,High,10477,Good
C017017,32,572192,47989,6,5,20.4,1,Personal Loan,0,0,0.09,1,99393,0.46,8Y 8M,No,1655,2478,Medium,25627,Standard
C017018,56,1259274,99299,7,6,16.3,4,"Credit Builder Loan, Auto Loan, Home Loan, Education Loan",0,0,0.86,4,317840,0.88,36Y 11M,Yes,4349,19733,Medium,23297,Good
C017019,50,1354749,91857,11,6,8.1,1,Business Loan,0,0,0.9,4,273080,0.44,27Y 9M,Yes,5409,14619,High,35186,Good
C017020,18,1055622,91912,2,1,17.2,2,"Auto Loan, Credit Builder Loan",0,0,0.97,2,85924,0.68,0Y 1M,Yes,2428,0,Medium,45634,Standard
C017021,22,356182,28021,4,3,22.3,4,"Auto Loan, Personal Loan, Home Loan, Business Loan",0,0,0.05,2,121097,0.3,0Y 11M,Yes,1873,3861,High,10977,Good
C017022,26,328553,22683,6,4,14.6,3,"Personal Loan, Credit Builder Loan, Business Loan",0,0,0.17,0,50668,0.66,1Y 8M,Yes,682,1850,High,11487,Good
C017023,61,483746,38439,4,3,21.8,0,None,0,0,0.6,3,42432,0.29,41Y 11M,Yes,1076,3857,High,21271,Good
C017024,23,1097165,87494,5,0,23.8,4,"Education Loan, Business Loan, Personal Loan, Credit Builder Loan",0,0,0.25,3,111095,0.88,2Y 0M,No,2996,14796,Medium,9561,Poor
C017025,45,1351432,90286,3,3,11.1,4,"Auto Loan, Education Loan, Credit Builder Loan, Home Loan",0,0,0.4,0,331346,0.34,20Y 9M,No,4878,12597,Medium,38489,Good
C017026,62,927401,78323,2,6,16.7,2,"Education Loan, Credit Builder Loan",27,7,0.43,4,238509,0.51,42Y 9M,No,5060,0,Low,45534,Poor
C017027,43,1067028,72278,1,7,22.9,1,Education Loan,6,3,0.52,7,113577,0.41,21Y 8M,No,2392,3653,Low,23988,Poor
C017028,45,1268179,106283,3,3,17.6,1,Home Loan,0,0,0.74,5,224154,0.15,23Y 3M,Yes,2885,0,Medium,59052,Good
C017029,57,1056188,82907,10,1,14.3,1,Personal Loan,0,0,0.28,0,105172,0.83,33Y 5M,No,1591,4778,Medium,28497,Standard
C017030,32,645624,55289,9,6,17.3,1,Home Loan,0,0,0.71,3,47128,0.64,12Y 10M,Yes,1104,10548,Medium,26858,Standard
C017031,23,525606,43521,1,6,20.2,0,None,0,0,0.74,7,102457,0.8,0Y 0M,Yes,2262,4697,High,7955,Standard
C017032,44,1076381,76345,8,0,11.2,2,"Personal Loan, Auto Loan",0,0,0.39,6,173850,0.45,22Y 11M,Yes,3820,7722,Medium,28650,Good
C017033,55,435182,34534,5,5,8.7,0,None,0,0,0.57,7,74428,0.84,35Y 4M,Yes,2135,0,High,13138,Good
C017034,21,425013,37686,4,2,9.6,5,"Education Loan, Personal Loan, Auto Loan, Home Loan, Business Loan",0,0,0.49,1,43988,0.74,0Y 4M,Yes,1202,0,Medium,12273,Standard
C017035,28,292089,19607,5,7,19.8,1,Business Loan,0,0,0.94,7,57550,0.67,6Y 7M,No,843,0,Medium,12515,Poor
C017036,38,1464220,120558,11,7,8.1,1,Education Loan,16,7,0.57,0,185680,0.33,19Y 8M,No,3054,22448,Medium,34503,Standard
C017037,47,1060973,80237,7,3,12.1,1,Home Loan,0,0,0.08,6,88415,0.5,25Y 11M,No,1171,8696,Medium,20030,Standard
C017038,35,1138770,104309,8,6,21.8,2,"Business Loan, Home Loan",0,0,0.59,5,226506,0.57,13Y 1M,Yes,3523,12239,High,16124,Good
C017039,52,597898,45357,2,6,22.8,0,None,5,2,0.25,5,88176,0.22,28Y 8M,No,2543,0,Low,11610,Poor
C017040,20,784921,62751,6,0,24.4,2,"Auto Loan, Education Loan",27,1,0.31,2,170024,0.71,1Y 2M,Yes,4632,7245,Low,19276,Poor
